method,point_index,function_evaluations,gradient_evaluations,RMSD,x
BOBYQA,531,848,0,0.0004661756057786023,"[0.1774828348224525, 0.2398107943531163, 0.21194925796838657, 0.16250167835788454, 0.1907959143057334, 0.1746558242675169, 0.17784792043871664, 0.13416199288374592, 0.16588365320536494, 0.15233861630957654]"
BOBYQA,532,849,0,0.00046585160275613085,"[0.17752374209388616, 0.23981599334479292, 0.2119250764932177, 0.16249570994080878, 0.19079248052205902, 0.17470997305075964, 0.17783050756296873, 0.13418078167987296, 0.1658622988706813, 0.15233381177243133]"
BOBYQA,533,850,0,0.00046493796871193636,"[0.1775968493415226, 0.23974271208003148, 0.2118940936977433, 0.16247312771548048, 0.1907991097758228, 0.17477624742331105, 0.17781999096002182, 0.13427038413993536, 0.16583359633307898, 0.1523298091298463]"
BOBYQA,534,851,0,0.00046407076510823395,"[0.17771334488413346, 0.2396934872325387, 0.21186039699853637, 0.16249131583643037, 0.19079694422573548, 0.17478644555397851, 0.17777744408129062, 0.13432064643206468, 0.16577420489609637, 0.1523168917579399]"
BOBYQA,535,852,0,0.000463270686428204,"[0.17788655811887577, 0.23954748764061903, 0.21189241762344663, 0.162412718992452, 0.1908057035124491, 0.17491647914169137, 0.17774454944919832, 0.13443403187910058, 0.16566233300845798, 0.15229592951890408]"
BOBYQA,536,853,0,0.000461954911717942,"[0.17806919408246905, 0.23945824881462216, 0.21173881270674208, 0.16250566528360885, 0.19080707473858596, 0.17487556501239132, 0.1776725997530967, 0.134535152660887, 0.16555657765857018, 0.15227174601800306]"
BOBYQA,537,856,0,0.0004601245730975657,"[0.17823039330685927, 0.23934055956143876, 0.21176693675459357, 0.1624069149872319, 0.19097640928513482, 0.17486173666221683, 0.17752602546991844, 0.13449668891454067, 0.1655699270886076, 0.15226795561419249]"
BOBYQA,538,857,0,0.00045791770270759737,"[0.17829790158029327, 0.23921573506750446, 0.2118364907788064, 0.1624083924336787, 0.19095407666355615, 0.17483436942848296, 0.17751169589784763, 0.1346717211511203, 0.16536106236622017, 0.15222663093155384]"
BOBYQA,539,858,0,0.00045686312897613105,"[0.17855424694630237, 0.23906707684763887, 0.21186932857682167, 0.1624030326319616, 0.19093354665022638, 0.17488194860039508, 0.17751826638744828, 0.13458655845118098, 0.16530556803503865, 0.1522061369835662]"
BOBYQA,540,859,0,0.000456640457193229,"[0.17862196655102466, 0.23906745681439487, 0.2116708080051948, 0.16240288996943886, 0.19098360422683822, 0.1750138239747379, 0.17745633693862606, 0.13475413287212, 0.1652254232726617, 0.15219321523466656]"
BOBYQA,541,861,0,0.0004545410447962525,"[0.17866221131611382, 0.23903867507595505, 0.21170934278149475, 0.16244190586661122, 0.1909320682880352, 0.17497741741378822, 0.1774377434373506, 0.13482993891037987, 0.16532400087977284, 0.1522120192815732]"
BOBYQA,542,868,0,0.0004545397267010955,"[0.17866286948931695, 0.23903552746530726, 0.21170929407433986, 0.16243689398104585, 0.19094081121119064, 0.17498518440963906, 0.1774266753239724, 0.1348211644995092, 0.16532741247040197, 0.15221609858121743]"
BOBYQA,543,870,0,0.0004544353848701617,"[0.17866420093244953, 0.23903197391923353, 0.21171252485285497, 0.16244224391300288, 0.19093878425809066, 0.17498162003303278, 0.17742679988145751, 0.13482027153223736, 0.16532210056775085, 0.15221526351632397]"
BOBYQA,544,871,0,0.00045437778110571483,"[0.17866622744803137, 0.2390259269743827, 0.21171125554817882, 0.16244485515048873, 0.1909352190078137, 0.17497619531262865, 0.177429710047661, 0.13482029209511412, 0.16532199788281499, 0.15221473496960022]"
BOBYQA,545,872,0,0.0004543658465950458,"[0.17866685195482823, 0.23902725584923223, 0.21170745503829785, 0.162451045427419, 0.19093352275883166, 0.17497348033947877, 0.17743238623534843, 0.13482213952652633, 0.16531711061060794, 0.15221412511202229]"
BOBYQA,546,873,0,0.00045431070836598304,"[0.1786734737323436, 0.23902291039092738, 0.21170634983099582, 0.16245059284063249, 0.1909342069974558, 0.17497567782252807, 0.17743010361004505, 0.13482608986635813, 0.16531405960170317, 0.15221347595562204]"
BOBYQA,547,874,0,0.00045422193448531415,"[0.17867996959714438, 0.23902222661405573, 0.21171167816575567, 0.16244833806327566, 0.19093305441039077, 0.17497338344390426, 0.1774301185051246, 0.13482986927591667, 0.16531256888608875, 0.15221260303196651]"
BOBYQA,548,875,0,0.00045405196608114083,"[0.17869241113576817, 0.23901853288255578, 0.21172328438245966, 0.1624467241780379, 0.19093008687064963, 0.17497216959552908, 0.17742550943306937, 0.1348373861260335, 0.16531007417841814, 0.15221267856536663]"
BOBYQA,549,876,0,0.0004537031153725096,"[0.17871916753671047, 0.23900961288703107, 0.21174490000253088, 0.16244278974488308, 0.19092103639786623, 0.1749725308242364, 0.17741414632130598, 0.13484778147920493, 0.1653089329368029, 0.15221154443996437]"
BOBYQA,550,877,0,0.00045320414570257606,"[0.17877834143861207, 0.238993412793836, 0.21178552828343075, 0.16243108120208202, 0.1909076167340115, 0.17498083130749623, 0.1773978719014853, 0.13486540407503944, 0.1653133165051793, 0.15221369976693097]"
BOBYQA,551,878,0,0.00045273549052012675,"[0.17883599461105526, 0.2389666194609932, 0.21181187302079615, 0.16243705421908344, 0.19088320635780467, 0.17497930879953266, 0.17738215747321534, 0.13488592298672647, 0.16529483712224677, 0.15220913185491758]"
BOBYQA,552,879,0,0.0004517510266059158,"[0.17895628407813377, 0.23891608018842353, 0.21183600909728903, 0.1624298912475139, 0.1908739763898478, 0.1750153015338842, 0.17732581801686073, 0.13494010821342764, 0.16527402076800018, 0.1522048651566362]"
BOBYQA,553,880,0,0.0004511080918622633,"[0.1790564864459445, 0.23871121740449905, 0.21178774957742713, 0.16237754760215112, 0.19091012012498207, 0.1751433113602248, 0.17732402273862347, 0.1350135077145552, 0.16512706728434334, 0.15217950839416802]"
BOBYQA,554,883,0,0.00045060421140609506,"[0.17912580780352808, 0.23873630443019653, 0.21166598895269387, 0.16243979771173306, 0.1909218574163092, 0.17512526435036474, 0.1773128436243613, 0.135006345188825, 0.16510242930681576, 0.15216475367403293]"
BOBYQA,555,885,0,0.0004503544371385356,"[0.17912226081536006, 0.23869444332087356, 0.211669171778057, 0.1624433065250407, 0.19093632206080843, 0.175096709468792, 0.17729867534302587, 0.13504269284200893, 0.1651461017233245, 0.1521773570465678]"
BOBYQA,556,887,0,0.0004499653149561335,"[0.17914338645688482, 0.2387100344950821, 0.2116826366112541, 0.1624375585438621, 0.19092668660035622, 0.17508696307174776, 0.17729926902026868, 0.13505045887361003, 0.16512590817818248, 0.15217103215779884]"
BOBYQA,557,888,0,0.00044970424078399283,"[0.17914672325074527, 0.23868445410582484, 0.21169133240262158, 0.1624478055914027, 0.19091135931570527, 0.17508608072821855, 0.17728029632425116, 0.13504994592455294, 0.16511346546376404, 0.152169260411911]"
BOBYQA,558,889,0,0.0004496329216332471,"[0.17915602280306003, 0.23866392855278798, 0.2116930841591964, 0.16243435807482942, 0.19092773136406999, 0.17509187603370766, 0.17728252095971844, 0.13505917270335907, 0.16509140455453158, 0.15216379049906364]"
BOBYQA,559,892,0,0.00044958642093314796,"[0.17916401405504634, 0.23865539229652283, 0.21169203163304182, 0.16244044526291007, 0.190921042634608, 0.17509550132176527, 0.1772854249588447, 0.13504667990127608, 0.16509302114609314, 0.1521641252410956]"
BOBYQA,560,893,0,0.00044957327295615127,"[0.17915945278240494, 0.2386467074005929, 0.21170448867002087, 0.1624334271931002, 0.19091980205266232, 0.1750936190924542, 0.1772883480160744, 0.13504718392788376, 0.16510225673967316, 0.15216372527295197]"
BOBYQA,561,895,0,0.00044952642649965624,"[0.17915839988122964, 0.23864754220864598, 0.21170956367838464, 0.16243303015356012, 0.1909218980231171, 0.17508700762865378, 0.17728833132852936, 0.13504737783309603, 0.1650977021131002, 0.15216556758065833]"
BOBYQA,562,897,0,0.0004494495043694192,"[0.17916440495725808, 0.23864099271579256, 0.2117093541977789, 0.16243284106753914, 0.19092092146089612, 0.1750878858372129, 0.1772861580143973, 0.1350507759594815, 0.1650965005126852, 0.1521643329775814]"
BOBYQA,563,898,0,0.000449386821286556,"[0.1791693220861619, 0.23863760823655483, 0.21170912609553358, 0.16243528998038292, 0.19091946310201935, 0.175088156755241, 0.17728702603990634, 0.13505746524260148, 0.1650993572606033, 0.1521659003786403]"
BOBYQA,564,899,0,0.0004492984896854023,"[0.17917761321741515, 0.238635248611633, 0.2117096078261076, 0.16243558315632808, 0.1909185537366037, 0.17508619065389236, 0.17728276774508425, 0.13505889480568387, 0.16509997092438153, 0.15216554613622968]"
BOBYQA,565,900,0,0.00044913154060190473,"[0.1791917769458787, 0.23862605108685567, 0.2117126424378189, 0.16243788258553418, 0.19091543848579398, 0.17508517722057265, 0.17727636326078078, 0.1350657633428177, 0.1650987996184544, 0.1521655373475202]"
BOBYQA,566,901,0,0.00044885304610513304,"[0.17922317541523447, 0.23860935409021672, 0.2117200563777396, 0.16243118932643702, 0.1909182753741215, 0.17508323052944522, 0.17727512633981712, 0.13508066486316841, 0.16509859129267898, 0.15216587495568484]"
BOBYQA,567,902,0,0.00044828825859274333,"[0.17926136914348542, 0.23855879936727814, 0.21174482476632045, 0.16242919060119038, 0.19090566455261093, 0.1750948470969626, 0.17725125608494843, 0.13510833195629585, 0.16508722289992991, 0.15216279011986752]"
BOBYQA,568,903,0,0.0004477644155869369,"[0.1793304627033253, 0.23853164060260984, 0.2117326124666503, 0.16243463619506615, 0.19091027977683012, 0.175076810019895, 0.1772349103473334, 0.13511775113146648, 0.16508510835516285, 0.15216115457956897]"
BOBYQA,569,904,0,0.00044737289126799184,"[0.17934612560851565, 0.2384953552083421, 0.2117354961212751, 0.16244589343593863, 0.19089187137317365, 0.17508922661866977, 0.1772372850884951, 0.13518235491541583, 0.16509019227996294, 0.15216335157522962]"
BOBYQA,570,905,0,0.0004469771692822173,"[0.17939332434725025, 0.23849017763158192, 0.21174388978587638, 0.16244832165920145, 0.19089420172055804, 0.17505813126713882, 0.17721813236327968, 0.13520725668832118, 0.1650451740168963, 0.15215423010085344]"
BOBYQA,571,906,0,0.0004465851903173779,"[0.17942807522200005, 0.23844172179690765, 0.21171502753123733, 0.16246739441016164, 0.1908935011938106, 0.17506283104056183, 0.1772117140092572, 0.13524705336958692, 0.1650451184204423, 0.15215399259072862]"
BOBYQA,572,907,0,0.0004464510776645607,"[0.17947365848263638, 0.2384454318704824, 0.21175408082799918, 0.1624779796887572, 0.1908577704002552, 0.17504643172792575, 0.1771995680908392, 0.13527809799393598, 0.1650467106032029, 0.15215741887862472]"
BOBYQA,573,908,0,0.0004458064941947513,"[0.17948425048420036, 0.23841582709468936, 0.21176573930847717, 0.16245102818300813, 0.1908931031436776, 0.17503451681328014, 0.17716092212900103, 0.13530894292782855, 0.16507326242972065, 0.15216038117004976]"
BOBYQA,574,909,0,0.0004456246495180807,"[0.17952579002418406, 0.23837133140568736, 0.21179159326085945, 0.16244175598144267, 0.19088171184834765, 0.17503987678063096, 0.1771843789496316, 0.1353104501393328, 0.1650393028984435, 0.15215166538218783]"
BOBYQA,575,910,0,0.0004453999927450744,"[0.17954863309780253, 0.2383606276244626, 0.21178440813797778, 0.16241796318015986, 0.1908978726225356, 0.17509421257876367, 0.17714472527684405, 0.13532452917177523, 0.16502660275671624, 0.15215231620506692]"
BOBYQA,576,911,0,0.0004451220715903194,"[0.1795618696901232, 0.2382926820833441, 0.21180013746928703, 0.16240571699554426, 0.190904704850608, 0.17508781731582204, 0.17716182008120301, 0.13530143162033206, 0.165010772860897, 0.15214546626960307]"
BOBYQA,577,914,0,0.00044489269188053595,"[0.17959307915856706, 0.23829275613839918, 0.21178824931006743, 0.16241112957881348, 0.1908944205716099, 0.1750927274069266, 0.17715036036477863, 0.1353152409817716, 0.16501234131338494, 0.15214645632604273]"
BOBYQA,578,915,0,0.00044471755597020094,"[0.17961651300715026, 0.23828493669252948, 0.21180130609478495, 0.16241863611272922, 0.1908800441698186, 0.1751003090583379, 0.1771426438110974, 0.13533518088010565, 0.16500707481261537, 0.15214273608612394]"
BOBYQA,579,916,0,0.0004444765282039802,"[0.17962665035712566, 0.23827658118778738, 0.2118004595468073, 0.1624049614769302, 0.19088453272046066, 0.1751075728045373, 0.1771390326730816, 0.1353663260918038, 0.16499355905623891, 0.15214170745954805]"
BOBYQA,580,917,0,0.00044432141458964345,"[0.17965315767547368, 0.23827486662813585, 0.21179751295577554, 0.1624006122200087, 0.19090533441736923, 0.17510019269659588, 0.177122315667283, 0.13536759024642647, 0.16498389447526382, 0.1521394299956046]"
BOBYQA,581,918,0,0.00044421667909081303,"[0.1796647534379296, 0.238242696403163, 0.2118009995006901, 0.16239814402536643, 0.1909016354227234, 0.17510426977636145, 0.17711950779096433, 0.1353754101315305, 0.16496637405168377, 0.15213696792689352]"
BOBYQA,582,919,0,0.00044382920066308985,"[0.17967547198436015, 0.2382235793238925, 0.21179446876484304, 0.16239515160967016, 0.19091234900919996, 0.17510984215719075, 0.1771083565644598, 0.13539646844359263, 0.1649851014171044, 0.15213889043614467]"
BOBYQA,583,920,0,0.00044326495921852705,"[0.17972570206353777, 0.23818533787722024, 0.21180855102850932, 0.16238864578268516, 0.1909049167399088, 0.1751082551285963, 0.1770948912695385, 0.13543974319461574, 0.16499274710035586, 0.15214080432357915]"
BOBYQA,584,921,0,0.00044260865275887233,"[0.17983290649685, 0.23815051379090574, 0.21186113139938667, 0.1623704241377144, 0.19088302539014912, 0.17513482439533493, 0.17702834715505322, 0.13549956253038564, 0.16501680059274612, 0.15214605494387065]"
BOBYQA,585,922,0,0.00044183228787629796,"[0.17995390327707933, 0.2381030171824262, 0.21187736256724515, 0.16236938018697344, 0.1908417738394396, 0.1751839712772214, 0.17704720195222656, 0.13550052089000839, 0.1650790624871118, 0.15215550158132285]"
BOBYQA,586,925,0,0.0004415118200980137,"[0.1799993891733355, 0.23808659010862993, 0.2118839268692858, 0.16238689345555082, 0.19082936467048917, 0.17516672999821112, 0.17701851334777943, 0.13554979950987212, 0.16508179979039792, 0.15215660586601834]"
BOBYQA,587,926,0,0.00044095134621344336,"[0.1800229254484478, 0.23803290037080765, 0.21186999620533534, 0.16239844763621564, 0.19082185735360385, 0.17515916469313042, 0.17701431012150567, 0.1355984373882929, 0.165070192400299, 0.15215454241347315]"
BOBYQA,588,927,0,0.0004399964614409456,"[0.18006810956944275, 0.23796190648219834, 0.21182288953521547, 0.16242011247796354, 0.19083236752468744, 0.17513379341336494, 0.17699228768616998, 0.13571738912204778, 0.16504919298132936, 0.1521540781929577]"
BOBYQA,589,928,0,0.0004391965909094103,"[0.18011885213006779, 0.23787949593058885, 0.21176227110306023, 0.1625368322875104, 0.1907901614451318, 0.17499052345380073, 0.17695049389948228, 0.1359312357913768, 0.16497411937406464, 0.15213633599169984]"
BOBYQA,590,929,0,0.00043800519978900917,"[0.18032260460178035, 0.23782992240637038, 0.21172119112485985, 0.16252373070567555, 0.19073602542428628, 0.17514043562554032, 0.17697445742243345, 0.13610371101482918, 0.16494538321830365, 0.15213232449094627]"
BOBYQA,591,930,0,0.00043660627055319603,"[0.18043254487950042, 0.2376966438373498, 0.2117625840228944, 0.16256110358855136, 0.19075034769361196, 0.17496429037600555, 0.17685798315639348, 0.1361871801521529, 0.16507622964356905, 0.15215584977777494]"
BOBYQA,592,931,0,0.0004346022748110638,"[0.18052740265248787, 0.2374962436371163, 0.2117271339721135, 0.16252635542225757, 0.19074318287126318, 0.17509470410950304, 0.1768637259974977, 0.13629713954870468, 0.16493180789469322, 0.1521287047181376]"
BOBYQA,593,934,0,0.00043392180086662707,"[0.18062791468803674, 0.23751364214167753, 0.21169019762428717, 0.1625373088830928, 0.19076685932878584, 0.17502582704169453, 0.17690033915070472, 0.1362436967401478, 0.1648681165456656, 0.15211635640538046]"
BOBYQA,594,938,0,0.0004330694555226248,"[0.18061788709254673, 0.2375007796500991, 0.2116788262695747, 0.1625179738061669, 0.19078801352391847, 0.17502498975102465, 0.17689573069442507, 0.13625587482750853, 0.1648809875434718, 0.15210946848563592]"
BOBYQA,595,940,0,0.0004329282631890304,"[0.1806284004373026, 0.23749164958905777, 0.21167368110798557, 0.16252167383453262, 0.1907871258895077, 0.17502179281233704, 0.17689373650388335, 0.13626780659416982, 0.1648781380311602, 0.1521087779887643]"
BOBYQA,596,942,0,0.0004328735632381275,"[0.180633566447133, 0.23748624253135805, 0.21167133614858016, 0.1625206338104498, 0.1907880959744196, 0.1750233095328973, 0.17689467955674676, 0.13626993324810155, 0.16487291304174195, 0.15210753639354233]"
BOBYQA,597,943,0,0.00043284806582009476,"[0.18064052336251404, 0.23748416660022273, 0.21167412456791596, 0.16252056920619168, 0.1907867339519748, 0.1750237844271123, 0.17689817035009672, 0.1362683253858351, 0.1648774564273045, 0.15210895714717831]"
BOBYQA,598,944,0,0.0004328385774585234,"[0.18063643169348065, 0.23747987846546983, 0.2116725873895758, 0.16252039867567386, 0.19078456574780958, 0.17502739881137336, 0.17690227752167278, 0.13627192468937352, 0.16487889683007556, 0.15211253690409843]"
BOBYQA,599,945,0,0.0004328119723896884,"[0.18063781371467935, 0.2374811435341297, 0.21166891694018375, 0.16252386297991103, 0.1907803214864222, 0.1750335612073969, 0.1769029999730061, 0.13627430350116518, 0.16487918128163132, 0.15210957623821508]"
BOBYQA,600,947,0,0.00043277088956592794,"[0.18063838322956097, 0.23747896036933475, 0.21167461068298374, 0.1625200202414619, 0.19077781815378517, 0.17503464721917095, 0.17689999165949893, 0.13627956469909183, 0.16487759562735763, 0.1521105928744801]"
BOBYQA,601,948,0,0.00043272414832039465,"[0.1806399801505363, 0.23747914457053518, 0.21167326421516258, 0.16251711205963942, 0.19078246441896507, 0.1750340271082504, 0.17690126770609454, 0.13628752515895537, 0.1648779687717341, 0.15211078430503092]"
BOBYQA,602,949,0,0.0004326780913357657,"[0.18064116281775006, 0.2374760522821919, 0.21167189924129481, 0.1625183344735971, 0.19078233642823772, 0.17503104977670733, 0.17689680970169447, 0.1362945073322383, 0.1648751156247644, 0.1521109733081034]"
BOBYQA,603,950,0,0.0004326267249897781,"[0.1806422167100382, 0.23747088758180035, 0.21167203528365586, 0.16251547195794022, 0.19078642338422833, 0.17503002865414588, 0.17689592255982528, 0.13630076624500997, 0.16487264504581484, 0.1521105351222745]"
BOBYQA,604,951,0,0.00043250004529228934,"[0.18064967987205496, 0.23746637686619623, 0.21166842784834175, 0.16251404123886876, 0.19079076420349644, 0.1750298427838151, 0.17688678722568013, 0.1363130363594826, 0.16486535122559287, 0.15210885971229499]"
BOBYQA,605,952,0,0.0004322930239325492,"[0.1806655410890367, 0.23745195179675235, 0.21165589538062524, 0.16250950283553006, 0.1908080860654335, 0.17501940680637476, 0.17688002155080487, 0.13633323994059574, 0.16485538646587306, 0.15210817611389027]"
BOBYQA,606,953,0,0.0004320628604782385,"[0.18067740814161834, 0.23743967987222697, 0.21164022716989975, 0.16250864939579932, 0.19081654019764593, 0.175036406571403, 0.17686491083516656, 0.13634342139707317, 0.16483677601506622, 0.1521033240298084]"
BOBYQA,607,954,0,0.0004319838232211535,"[0.18069953348336595, 0.23744270048846836, 0.21164423564374735, 0.1625027590574853, 0.19082403968401174, 0.17502091573683598, 0.1768626540045662, 0.13636414399160365, 0.16481904872075923, 0.1521009582828186]"
BOBYQA,608,955,0,0.00043168483969068693,"[0.18070822124237618, 0.23742796068896344, 0.21162638977244708, 0.16251474738084395, 0.19082271710954354, 0.1750239213978723, 0.1768424254324667, 0.13637815529570216, 0.16483409713805336, 0.15210248022179398]"
BOBYQA,609,956,0,0.00043156918019136294,"[0.1807116549613609, 0.23740622863512176, 0.2116143680324879, 0.1625099476118418, 0.19083751234703034, 0.17501565202766384, 0.17683900852270248, 0.13640324282917202, 0.16483781555918203, 0.15210497012060162]"
BOBYQA,610,957,0,0.0004314197286149868,"[0.18073803164570185, 0.23741397969729924, 0.21159064647106746, 0.16252292398349966, 0.1908423811048191, 0.17501371408747934, 0.17683255934119976, 0.1363968257760742, 0.16483639189146118, 0.1521040562804549]"
BOBYQA,611,958,0,0.00043117961623249473,"[0.18077010449176417, 0.23741123671203823, 0.2115938648784553, 0.1625314715693918, 0.19083598639638394, 0.17500912772844776, 0.17682001134278377, 0.13639643556497988, 0.16482077672366968, 0.15209993023787358]"
BOBYQA,612,959,0,0.0004310824764457476,"[0.18079917996931041, 0.237424434772654, 0.21157989031845578, 0.16253319440791192, 0.1908308585857568, 0.17501413313383946, 0.1768354335274015, 0.13640570435625105, 0.16481846573276113, 0.15209861576925884]"
BOBYQA,613,960,0,0.00043096181300119826,"[0.1808071894504864, 0.23741994356784984, 0.21156883199472976, 0.16255486636519234, 0.1908246589822259, 0.17499489846240057, 0.1768295737929301, 0.13639779939241511, 0.16479859837698052, 0.15209374005409418]"
BOBYQA,614,961,0,0.0004308764998859342,"[0.18083907978458777, 0.23742056796096325, 0.21156745695300455, 0.16254325410497106, 0.1908404694771421, 0.1749919129812731, 0.176827601657097, 0.13638549793110977, 0.1648041975687476, 0.15209439605063152]"
BOBYQA,615,962,0,0.00043070916579680715,"[0.18085376861398594, 0.23739473483637782, 0.21156002736102492, 0.16255531131948509, 0.19082776796921364, 0.1749958687059481, 0.17683224479229423, 0.13639649451312308, 0.1647911253667934, 0.15208929990890313]"
BOBYQA,616,963,0,0.0004305257268222987,"[0.18087948407748242, 0.2374118386184166, 0.21155700567867636, 0.16256325352019385, 0.19082644834179474, 0.17498714450693548, 0.176823967813259, 0.13641612707325984, 0.16478463437099292, 0.152089485838794]"
BOBYQA,617,964,0,0.00043031263130235005,"[0.18089671187330034, 0.23740077850853344, 0.21154373880553742, 0.16256263780973032, 0.1908386087248641, 0.17497189877505598, 0.17681652748445026, 0.13643379031419417, 0.1647691340890873, 0.15208541479111645]"
BOBYQA,618,965,0,0.00042997272254315387,"[0.18094717839744878, 0.2373882266275881, 0.2115059901494202, 0.16256465499076697, 0.19085894095265493, 0.17498222931747134, 0.17678976986828634, 0.13644191717245654, 0.16473877224177635, 0.15207888999583524]"
BOBYQA,619,966,0,0.0004299117421843162,"[0.1809822023208582, 0.23736963383967558, 0.21148051853896346, 0.16257930694022818, 0.1908828920230186, 0.17494620064156097, 0.1767925259638462, 0.13642477963426028, 0.1646981657398057, 0.1520669630547147]"
BOBYQA,620,968,0,0.00042986785271429697,"[0.18099586335876755, 0.2373675924095001, 0.2114522451230814, 0.16258284802580858, 0.19088046720149193, 0.17495792758686518, 0.17680559637455087, 0.13642901810330824, 0.16471408736026227, 0.15207036658434195]"
BOBYQA,621,970,0,0.00042963314107157083,"[0.18100519168923115, 0.23736068267487578, 0.21145537124108404, 0.16258643831391614, 0.19087874968875726, 0.17495919706507512, 0.1767953039999794, 0.13643720474736565, 0.16470604718979007, 0.15206972225962745]"
BOBYQA,622,971,0,0.00042946374633389366,"[0.18102184704744234, 0.23734437106262396, 0.21145579574336779, 0.16259507896467207, 0.19087495445525143, 0.17495390494713647, 0.17677462202486477, 0.13645888507906404, 0.16470024394387026, 0.15206692575271932]"
BOBYQA,623,972,0,0.00042905786080252317,"[0.18104189051168196, 0.23733934375544133, 0.2114575575056969, 0.16259177040584927, 0.19087594226105464, 0.17494654380196362, 0.1767785322550085, 0.1364914516414926, 0.1646952814970236, 0.15206873582739266]"
BOBYQA,624,973,0,0.00042860760575109285,"[0.18107771616939786, 0.23731921317213645, 0.2114651274018347, 0.16260684881358559, 0.19085496512320427, 0.17493494842397014, 0.1767539325717983, 0.13654779192375213, 0.16468728149156564, 0.1520657769174638]"
BOBYQA,625,974,0,0.00042813134938112163,"[0.18108503675023277, 0.23729297870571764, 0.21145297950690395, 0.1626010010098645, 0.1908713935899418, 0.17491235367609775, 0.1767347278598086, 0.13661268152867875, 0.16469668852931313, 0.15207106864764094]"
BOBYQA,626,975,0,0.00042781010819369455,"[0.18114247227981364, 0.23731202578891297, 0.21146386928282437, 0.1626232267812946, 0.19084027597346542, 0.17490961711322048, 0.1767291091090277, 0.13664610600066643, 0.16469684780965876, 0.152072168892378]"
BOBYQA,627,976,0,0.00042744783680828983,"[0.18117239032065985, 0.23726045062760162, 0.21147983623075592, 0.1626137791243535, 0.19083392204412494, 0.17489121142789654, 0.1767303762916665, 0.13668950631112933, 0.16468233939019145, 0.1520670813277501]"
BOBYQA,628,977,0,0.0004268671062094744,"[0.18121315134657215, 0.23724544619836047, 0.2114426153846348, 0.16264094787195185, 0.190831043447146, 0.1748761008960847, 0.17672690894581575, 0.13673273300039085, 0.1646662522651527, 0.1520633538082381]"
BOBYQA,629,978,0,0.00042600215633582827,"[0.18130860412155356, 0.23720453857549945, 0.21138683299544156, 0.16267476592683788, 0.19083013832043047, 0.17483577915674473, 0.17672655793405456, 0.1368018684969203, 0.16460345588142997, 0.1520488586178711]"
BOBYQA,630,979,0,0.00042474421299682055,"[0.18151031144687232, 0.23703213617978422, 0.21129394200037493, 0.16273192793245825, 0.19079901827587495, 0.17481723129262838, 0.17681949611256378, 0.13683599178337597, 0.16451197368119566, 0.1520241207943186]"
BOBYQA,631,982,0,0.0004239808349114566,"[0.18160802384503388, 0.23701856147189634, 0.2112372430201582, 0.1627716872166449, 0.1908299771802394, 0.17472969600156618, 0.17678094367877717, 0.13686639873510895, 0.16450614337319927, 0.15202153366889762]"
BOBYQA,632,983,0,0.00042313713984590804,"[0.18171126945996358, 0.23699477474232428, 0.21119653302083083, 0.16278732177281333, 0.19083554321093887, 0.17472836459414226, 0.17677681173259327, 0.13693360770476715, 0.1644190088585437, 0.1520038278638408]"
BOBYQA,633,984,0,0.000422513626137453,"[0.1819120158923858, 0.2368957470054249, 0.21104028688282522, 0.16282574325403545, 0.1908987195884941, 0.17468402230266838, 0.17678695328505262, 0.13697361242098777, 0.1642858107100402, 0.1519721601726039]"
BOBYQA,634,985,0,0.00042085091009495725,"[0.1819616914768866, 0.2369491456110277, 0.21095926239715998, 0.16287365406024837, 0.19093172994491409, 0.17467238287240097, 0.17658957382759907, 0.1371810498717883, 0.1643541096294923, 0.15199064432823417]"
BOBYQA,635,986,0,0.00041832870556750263,"[0.18213834447094762, 0.23688982405059517, 0.21094433279092306, 0.1628987701218499, 0.19095530356532622, 0.17455976373541507, 0.17652600334687224, 0.13738069911762715, 0.16425740761814933, 0.15197248199116145]"
BOBYQA,636,987,0,0.00041405342979154735,"[0.1825825833467219, 0.23669367497534347, 0.21081271397504825, 0.1630297584833391, 0.19089937342243948, 0.17440824591993223, 0.17650222939453303, 0.13770222859331707, 0.16416413380011116, 0.15194874048699442]"
BOBYQA,637,988,0,0.0004071284264556354,"[0.1831593969904305, 0.23620369445507428, 0.21079323086870427, 0.16331604934211807, 0.19059849210527188, 0.17402936665385912, 0.17641265090210093, 0.13855976475097445, 0.16423854851048905, 0.15196467411613682]"
BOBYQA,638,991,0,0.0004037773434405107,"[0.1835308134771151, 0.23602078499001805, 0.21057904672455716, 0.16336150116508175, 0.1907566365068698, 0.17393572849694422, 0.1763615930506577, 0.13863570232417816, 0.16386190725311087, 0.15188565897181447]"
BOBYQA,639,992,0,0.0004016414885973089,"[0.18388183771156055, 0.23621075438869635, 0.21041041781782768, 0.16348206161270146, 0.19079886658655784, 0.1738520381470111, 0.1760636692048397, 0.13896363416179003, 0.16390796128216753, 0.15189646400589843]"
BOBYQA,640,993,0,0.00039838470382517186,"[0.184240979948024, 0.2359162814704693, 0.2102575335537296, 0.16358308251708376, 0.19071971850910766, 0.17379153008384401, 0.17625356265963135, 0.13914652118791687, 0.16363040713634205, 0.1518343786062266]"
BOBYQA,641,994,0,0.00039444781020309306,"[0.18472678874970547, 0.23575939045716587, 0.21011778222191457, 0.1636818024909303, 0.19076829335751444, 0.17362468449638302, 0.17609219774650106, 0.13939015420687706, 0.1635688687063661, 0.15181650900245225]"
